Forecasted On,Date,Store ID,Product ID,Category,Region,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Demand Forecast
25/12/23,31/12/23,S003,P0129,Furniture,North,124.14,10,Sunny,1,120.97,Winter,21.26
25/12/23,31/12/23,S003,P0116,Furniture,North,106.62,20,Snowy,1,101.51,Winter,23.69
25/12/23,31/12/23,S003,P0070,Electronics,North,157.12,10,Rainy,0,151.76,Winter,13.92
25/12/23,31/12/23,S003,P0171,Electronics,North,165.58,5,Rainy,0,157.79,Winter,14.47
25/12/23,31/12/23,S003,P0175,Electronics,North,119.36,15,Cloudy,0,120.49,Winter,17.92
25/12/23,31/12/23,S003,P0046,Clothing,North,140.25,15,Cloudy,0,146.28,Winter,13.67
25/12/23,31/12/23,S003,P0067,Furniture,North,89.64,15,Sunny,0,92.28,Winter,23.28
25/12/23,31/12/23,S003,P0183,Electronics,North,72.01,0,Cloudy,0,73.25,Winter,32.27
25/12/23,31/12/23,S003,P0166,Groceries,North,86.69,15,Cloudy,0,84.12,Winter,21.39
25/12/23,31/12/23,S003,P0079,Furniture,North,101.58,10,Sunny,0,97.66,Winter,19.25
25/12/23,31/12/23,S003,P0187,Clothing,North,142.14,20,Cloudy,0,143.17,Winter,13.88
25/12/23,31/12/23,S003,P0178,Clothing,North,121.83,0,Snowy,0,124.23,Winter,14.6
25/12/23,31/12/23,S003,P0057,Clothing,North,128.18,20,Cloudy,0,128.17,Winter,15.44
25/12/23,31/12/23,S003,P0153,Furniture,North,74.42,5,Snowy,0,78.06,Winter,24.7
25/12/23,31/12/23,S003,P0083,Toys,North,111.62,20,Snowy,0,114.2,Winter,17.43
25/12/23,31/12/23,S003,P0069,Clothing,North,196.47,5,Cloudy,0,202.11,Winter,9.61
25/12/23,31/12/23,S003,P0125,Clothing,North,130.46,5,Snowy,0,124.38,Winter,16.94
25/12/23,31/12/23,S003,P0017,Toys,North,111.93,5,Cloudy,1,115.24,Winter,23.12
25/12/23,31/12/23,S003,P0149,Furniture,North,128.96,20,Cloudy,0,124.81,Winter,12.88
25/12/23,31/12/23,S003,P0094,Groceries,North,155.74,10,Sunny,0,149.31,Winter,12.16
25/12/23,31/12/23,S003,P0066,Clothing,North,134.82,20,Sunny,0,136.67,Winter,13.13
25/12/23,31/12/23,S003,P0061,Clothing,North,165.41,5,Snowy,1,172.5,Winter,13.0
25/12/23,31/12/23,S003,P0085,Electronics,North,132.83,5,Rainy,1,127.39,Winter,23.81
25/12/23,31/12/23,S003,P0068,Electronics,North,123.76,15,Cloudy,0,119.25,Winter,17.46
25/12/23,31/12/23,S003,P0126,Clothing,North,186.98,20,Cloudy,1,191.83,Winter,12.64
25/12/23,31/12/23,S003,P0133,Clothing,North,184.97,5,Sunny,0,179.02,Winter,10.42
25/12/23,31/12/23,S004,P0096,Toys,South,86.13,5,Rainy,0,85.11,Winter,21.32
25/12/23,31/12/23,S004,P0016,Clothing,South,93.78,0,Snowy,0,93.72,Winter,21.06
25/12/23,31/12/23,S004,P0031,Electronics,South,119.96,15,Sunny,0,116.51,Winter,19.07
25/12/23,31/12/23,S004,P0159,Electronics,South,86.33,15,Snowy,1,82.57,Winter,35.71
25/12/23,31/12/23,S004,P0129,Furniture,South,124.85,15,Sunny,0,129.05,Winter,15.14
25/12/23,31/12/23,S004,P0116,Furniture,South,114.43,5,Cloudy,0,110.12,Winter,19.2
25/12/23,31/12/23,S004,P0070,Electronics,South,156.1,15,Sunny,0,149.52,Winter,13.22
25/12/23,31/12/23,S004,P0171,Electronics,South,157.6,15,Rainy,1,164.85,Winter,20.01
25/12/23,31/12/23,S004,P0175,Electronics,South,117.81,20,Cloudy,0,119.45,Winter,20.44
25/12/23,31/12/23,S004,P0046,Clothing,South,134.33,10,Snowy,0,128.96,Winter,14.16
25/12/23,31/12/23,S004,P0067,Furniture,South,86.97,20,Sunny,0,87.57,Winter,23.61
25/12/23,31/12/23,S004,P0183,Electronics,South,68.3,0,Rainy,1,70.8,Winter,43.46
25/12/23,31/12/23,S004,P0166,Groceries,South,81.86,0,Snowy,0,80.39,Winter,23.1
25/12/23,31/12/23,S004,P0079,Furniture,South,108.22,15,Snowy,0,110.79,Winter,19.16
25/12/23,31/12/23,S004,P0187,Clothing,South,145.34,15,Rainy,0,152.53,Winter,15.73
25/12/23,31/12/23,S004,P0178,Clothing,South,123.99,5,Sunny,0,119.55,Winter,15.58
25/12/23,31/12/23,S004,P0057,Clothing,South,124.69,20,Cloudy,1,121.45,Winter,22.85
25/12/23,31/12/23,S004,P0153,Furniture,South,72.21,10,Cloudy,1,69.58,Winter,30.49
25/12/23,31/12/23,S004,P0083,Toys,South,105.66,20,Sunny,0,103.43,Winter,17.31
25/12/23,31/12/23,S004,P0069,Clothing,South,200.1,0,Rainy,0,210.03,Winter,10.06
25/12/23,31/12/23,S004,P0125,Clothing,South,121.48,0,Cloudy,0,120.17,Winter,17.23
25/12/23,31/12/23,S004,P0017,Toys,South,107.17,10,Snowy,0,108.68,Winter,17.57
25/12/23,31/12/23,S004,P0149,Furniture,South,138.7,20,Rainy,0,140.31,Winter,13.67
25/12/23,31/12/23,S004,P0094,Groceries,South,162.98,0,Snowy,1,159.04,Winter,14.32
25/12/23,31/12/23,S004,P0066,Clothing,South,140.52,15,Snowy,0,138.88,Winter,13.99
25/12/23,31/12/23,S004,P0061,Clothing,South,173.28,15,Snowy,0,171.14,Winter,12.05
25/12/23,31/12/23,S004,P0085,Electronics,South,126.02,5,Cloudy,0,132.06,Winter,17.28
25/12/23,31/12/23,S004,P0068,Electronics,South,125.65,5,Snowy,0,127.47,Winter,19.75
25/12/23,31/12/23,S004,P0126,Clothing,South,193.33,10,Rainy,1,198.76,Winter,13.99
25/12/23,31/12/23,S004,P0133,Clothing,South,187.01,0,Rainy,0,194.66,Winter,10.36
25/12/23,31/12/23,S005,P0096,Toys,West,88.72,20,Snowy,1,91.11,Winter,27.5
25/12/23,31/12/23,S005,P0016,Clothing,West,88.41,10,Sunny,0,89.81,Winter,19.92
25/12/23,31/12/23,S005,P0031,Electronics,West,119.15,20,Sunny,0,124.41,Winter,22.34
25/12/23,31/12/23,S005,P0159,Electronics,West,84.77,5,Rainy,0,88.79,Winter,24.89
25/12/23,31/12/23,S005,P0129,Furniture,West,122.1,0,Rainy,1,127.79,Winter,21.39
25/12/23,31/12/23,S005,P0116,Furniture,West,105.16,15,Cloudy,0,106.79,Winter,18.19
25/12/23,31/12/23,S005,P0070,Electronics,West,162.41,5,Cloudy,1,163.22,Winter,18.04
25/12/23,31/12/23,S005,P0171,Electronics,West,156.51,0,Cloudy,0,156.69,Winter,13.47
25/12/23,31/12/23,S005,P0175,Electronics,West,116.21,15,Sunny,0,114.93,Winter,18.32
25/12/23,31/12/23,S005,P0046,Clothing,West,139.95,15,Rainy,0,140.94,Winter,15.67
25/12/23,31/12/23,S005,P0067,Furniture,West,90.6,5,Cloudy,0,89.29,Winter,20.07
25/12/23,31/12/23,S005,P0183,Electronics,West,71.94,0,Rainy,1,74.3,Winter,47.19
25/12/23,31/12/23,S005,P0166,Groceries,West,87.69,0,Snowy,1,87.73,Winter,30.56
25/12/23,31/12/23,S005,P0079,Furniture,West,101.83,0,Cloudy,0,102.95,Winter,19.87
25/12/23,31/12/23,S005,P0187,Clothing,West,151.84,0,Sunny,0,144.53,Winter,12.05
25/12/23,31/12/23,S005,P0178,Clothing,West,114.13,10,Sunny,0,111.76,Winter,15.52
25/12/23,31/12/23,S005,P0057,Clothing,West,125.41,5,Snowy,0,121.01,Winter,15.45
25/12/23,31/12/23,S005,P0153,Furniture,West,77.92,20,Rainy,1,74.43,Winter,33.91
25/12/23,31/12/23,S005,P0083,Toys,West,105.72,0,Rainy,0,109.67,Winter,16.95
25/12/23,31/12/23,S005,P0069,Clothing,West,197.39,20,Snowy,0,187.7,Winter,10.2
25/12/23,31/12/23,S005,P0125,Clothing,West,119.52,5,Sunny,0,120.85,Winter,17.15
25/12/23,31/12/23,S005,P0017,Toys,West,105.76,15,Rainy,0,104.62,Winter,17.78
25/12/23,31/12/23,S005,P0149,Furniture,West,137.57,10,Sunny,0,134.02,Winter,13.04
25/12/23,31/12/23,S005,P0094,Groceries,West,157.45,20,Snowy,0,160.31,Winter,13.13
25/12/23,31/12/23,S005,P0066,Clothing,West,129.73,20,Rainy,0,129.49,Winter,16.06
25/12/23,31/12/23,S005,P0061,Clothing,West,163.74,20,Cloudy,1,165.84,Winter,14.29
25/12/23,31/12/23,S005,P0085,Electronics,West,130.73,15,Sunny,1,134.13,Winter,24.94
25/12/23,31/12/23,S005,P0068,Electronics,West,126.31,20,Cloudy,0,129.88,Winter,18.56
25/12/23,31/12/23,S005,P0126,Clothing,West,180.01,10,Rainy,0,181.09,Winter,11.23
25/12/23,31/12/23,S005,P0133,Clothing,West,184.18,20,Cloudy,0,190.85,Winter,10.68
25/12/23,01/01/24,S001,P0096,Toys,East,85.24,10,Snowy,1,82.45,Winter,31.98
25/12/23,01/01/24,S001,P0016,Clothing,East,94.14,10,Cloudy,0,97.41,Winter,20.22
25/12/23,01/01/24,S001,P0031,Electronics,East,112.67,20,Snowy,1,114.37,Winter,25.44
25/12/23,01/01/24,S001,P0159,Electronics,East,83.02,10,Sunny,0,86.99,Winter,24.98
25/12/23,01/01/24,S001,P0129,Furniture,East,120.05,5,Sunny,0,115.53,Winter,16.65
25/12/23,01/01/24,S001,P0116,Furniture,East,105.55,15,Snowy,0,103.81,Winter,16.97
25/12/23,01/01/24,S001,P0070,Electronics,East,155.79,0,Rainy,0,150.23,Winter,14.08
25/12/23,01/01/24,S001,P0171,Electronics,East,166.2,10,Cloudy,1,163.52,Winter,17.09
25/12/23,01/01/24,S001,P0175,Electronics,East,119.4,15,Rainy,0,123.02,Winter,19.2
25/12/23,01/01/24,S001,P0046,Clothing,East,139.07,15,Snowy,0,136.78,Winter,13.68
25/12/23,01/01/24,S001,P0067,Furniture,East,88.53,20,Snowy,0,88.69,Winter,21.57
25/12/23,01/01/24,S001,P0183,Electronics,East,71.82,20,Rainy,0,69.29,Winter,36.14
25/12/23,01/01/24,S001,P0166,Groceries,East,82.33,20,Sunny,0,84.25,Winter,24.61
25/12/23,01/01/24,S001,P0079,Furniture,East,106.84,5,Sunny,0,107.42,Winter,17.63
25/12/23,01/01/24,S001,P0187,Clothing,East,147.65,0,Cloudy,0,145.64,Winter,13.8
25/12/23,01/01/24,S001,P0178,Clothing,East,122.04,0,Sunny,0,127.06,Winter,16.88
25/12/23,01/01/24,S001,P0057,Clothing,East,120.49,0,Cloudy,0,121.73,Winter,16.9
25/12/23,01/01/24,S001,P0153,Furniture,East,74.84,15,Snowy,1,75.13,Winter,32.88
25/12/23,01/01/24,S001,P0083,Toys,East,113.51,5,Cloudy,1,110.38,Winter,25.08
25/12/23,01/01/24,S001,P0069,Clothing,East,195.48,20,Rainy,1,198.23,Winter,14.77
25/12/23,01/01/24,S001,P0125,Clothing,East,129.3,10,Snowy,0,131.41,Winter,15.01
25/12/23,01/01/24,S001,P0017,Toys,East,105.04,0,Rainy,0,104.98,Winter,16.87
25/12/23,01/01/24,S001,P0149,Furniture,East,137.74,0,Sunny,0,142.75,Winter,13.07
25/12/23,01/01/24,S001,P0094,Groceries,East,156.5,5,Cloudy,1,164.2,Winter,14.25
25/12/23,01/01/24,S001,P0066,Clothing,East,137.24,0,Snowy,1,135.37,Winter,19.34
25/12/23,01/01/24,S001,P0061,Clothing,East,165.66,5,Snowy,0,164.66,Winter,10.77
25/12/23,01/01/24,S001,P0085,Electronics,East,128.22,0,Cloudy,0,129.38,Winter,17.68
25/12/23,01/01/24,S001,P0068,Electronics,East,126.65,10,Sunny,0,125.29,Winter,17.54
25/12/23,01/01/24,S001,P0126,Clothing,East,176.02,0,Cloudy,0,172.19,Winter,10.71
25/12/23,01/01/24,S001,P0133,Clothing,East,184.7,20,Sunny,0,183.86,Winter,10.94
25/12/23,01/01/24,S002,P0096,Toys,West,84.8,20,Rainy,0,84.4,Winter,23.25
25/12/23,01/01/24,S002,P0016,Clothing,West,97.62,10,Snowy,1,97.3,Winter,25.85
25/12/23,01/01/24,S002,P0031,Electronics,West,111.71,5,Sunny,0,114.51,Winter,20.49
25/12/23,01/01/24,S002,P0159,Electronics,West,82.96,5,Rainy,0,84.73,Winter,27.91
25/12/23,01/01/24,S002,P0129,Furniture,West,117.06,15,Snowy,0,117.91,Winter,16.82
25/12/23,01/01/24,S002,P0116,Furniture,West,115.17,5,Snowy,0,115.28,Winter,16.24
25/12/23,01/01/24,S002,P0070,Electronics,West,164.89,0,Rainy,0,167.63,Winter,15.5
25/12/23,01/01/24,S002,P0171,Electronics,West,167.98,10,Snowy,0,172.55,Winter,13.9
25/12/23,01/01/24,S002,P0175,Electronics,West,117.57,0,Sunny,0,122.48,Winter,20.54
25/12/23,01/01/24,S002,P0046,Clothing,West,138.16,15,Rainy,0,140.77,Winter,13.89
25/12/23,01/01/24,S002,P0067,Furniture,West,89.4,20,Sunny,0,90.92,Winter,20.1
25/12/23,01/01/24,S002,P0183,Electronics,West,72.78,0,Snowy,1,74.03,Winter,39.57
25/12/23,01/01/24,S002,P0166,Groceries,West,83.65,0,Cloudy,0,83.72,Winter,24.92
25/12/23,01/01/24,S002,P0079,Furniture,West,104.02,0,Sunny,0,108.95,Winter,20.83
25/12/23,01/01/24,S002,P0187,Clothing,West,139.29,5,Rainy,0,140.01,Winter,14.58
25/12/23,01/01/24,S002,P0178,Clothing,West,118.45,10,Sunny,0,115.65,Winter,15.3
25/12/23,01/01/24,S002,P0057,Clothing,West,125.03,10,Cloudy,0,121.92,Winter,16.81
25/12/23,01/01/24,S002,P0153,Furniture,West,77.56,10,Snowy,0,80.13,Winter,28.21
25/12/23,01/01/24,S002,P0083,Toys,West,106.22,5,Snowy,0,109.75,Winter,17.08
25/12/23,01/01/24,S002,P0069,Clothing,West,201.84,10,Rainy,1,211.5,Winter,14.72
25/12/23,01/01/24,S002,P0125,Clothing,West,119.45,20,Snowy,0,119.44,Winter,15.24
25/12/23,01/01/24,S002,P0017,Toys,West,104.96,10,Cloudy,0,104.78,Winter,17.59
25/12/23,01/01/24,S002,P0149,Furniture,West,129.92,0,Snowy,0,131.37,Winter,13.87
25/12/23,01/01/24,S002,P0094,Groceries,West,154.82,10,Cloudy,0,152.28,Winter,12.13
25/12/23,01/01/24,S002,P0066,Clothing,West,137.58,5,Snowy,0,140.27,Winter,15.05
25/12/23,01/01/24,S002,P0061,Clothing,West,166.34,20,Rainy,1,172.54,Winter,14.83
25/12/23,01/01/24,S002,P0085,Electronics,West,129.58,0,Rainy,0,125.76,Winter,16.66
25/12/23,01/01/24,S002,P0068,Electronics,West,130.72,20,Sunny,0,124.21,Winter,17.34
25/12/23,01/01/24,S002,P0126,Clothing,West,176.65,15,Rainy,0,180.96,Winter,10.73
25/12/23,01/01/24,S002,P0133,Clothing,West,182.01,10,Cloudy,1,184.41,Winter,12.52
25/12/23,01/01/24,S003,P0096,Toys,North,85.77,5,Snowy,1,85.97,Winter,29.31
25/12/23,01/01/24,S003,P0016,Clothing,North,95.24,20,Sunny,0,99.23,Winter,23.04
25/12/23,01/01/24,S003,P0031,Electronics,North,118.06,15,Sunny,0,113.65,Winter,20.46
25/12/23,01/01/24,S003,P0159,Electronics,North,87.32,5,Rainy,0,87.81,Winter,28.06
25/12/23,01/01/24,S003,P0129,Furniture,North,114.65,0,Snowy,0,111.01,Winter,15.25
25/12/23,01/01/24,S003,P0116,Furniture,North,110.26,20,Snowy,0,108.84,Winter,16.63
25/12/23,01/01/24,S003,P0070,Electronics,North,155.36,0,Snowy,0,159.13,Winter,13.61
25/12/23,01/01/24,S003,P0171,Electronics,North,157.71,20,Snowy,0,161.3,Winter,14.23
25/12/23,01/01/24,S003,P0175,Electronics,North,116.27,5,Rainy,0,120.49,Winter,18.76
25/12/23,01/01/24,S003,P0046,Clothing,North,136.29,10,Rainy,0,135.05,Winter,15.79
25/12/23,01/01/24,S003,P0067,Furniture,North,92.11,20,Rainy,0,90.49,Winter,22.09
25/12/23,01/01/24,S003,P0183,Electronics,North,67.84,10,Sunny,0,65.86,Winter,33.34
25/12/23,01/01/24,S003,P0166,Groceries,North,88.17,10,Rainy,0,86.51,Winter,21.84
25/12/23,01/01/24,S003,P0079,Furniture,North,103.91,0,Sunny,0,100.78,Winter,20.08
25/12/23,01/01/24,S003,P0187,Clothing,North,140.36,15,Sunny,0,139.74,Winter,13.91
25/12/23,01/01/24,S003,P0178,Clothing,North,125.08,0,Snowy,0,129.34,Winter,15.78
25/12/23,01/01/24,S003,P0057,Clothing,North,122.08,15,Sunny,0,124.11,Winter,15.26
25/12/23,01/01/24,S003,P0153,Furniture,North,77.21,5,Sunny,1,74.99,Winter,32.24
25/12/23,01/01/24,S003,P0083,Toys,North,108.72,15,Snowy,0,111.59,Winter,19.24
25/12/23,01/01/24,S003,P0069,Clothing,North,201.26,15,Snowy,0,211.28,Winter,10.7
25/12/23,01/01/24,S003,P0125,Clothing,North,128.77,15,Snowy,0,123.78,Winter,16.18
25/12/23,01/01/24,S003,P0017,Toys,North,108.75,15,Cloudy,1,108.25,Winter,21.76
25/12/23,01/01/24,S003,P0149,Furniture,North,134.97,20,Snowy,0,131.17,Winter,13.4
25/12/23,01/01/24,S003,P0094,Groceries,North,162.94,20,Snowy,0,169.03,Winter,11.82
25/12/23,01/01/24,S003,P0066,Clothing,North,137.54,20,Cloudy,1,133.73,Winter,19.84
25/12/23,01/01/24,S003,P0061,Clothing,North,163.08,0,Cloudy,1,159.15,Winter,15.1
25/12/23,01/01/24,S003,P0085,Electronics,North,127.06,10,Cloudy,0,127.89,Winter,17.04
25/12/23,01/01/24,S003,P0068,Electronics,North,126.24,5,Sunny,0,129.98,Winter,17.28
25/12/23,01/01/24,S003,P0126,Clothing,North,177.17,20,Sunny,0,169.08,Winter,9.28
25/12/23,01/01/24,S003,P0133,Clothing,North,188.39,5,Rainy,0,182.72,Winter,10.41
25/12/23,01/01/24,S004,P0096,Toys,South,87.49,0,Snowy,0,87.19,Winter,22.37
25/12/23,01/01/24,S004,P0016,Clothing,South,94.31,0,Snowy,0,96.51,Winter,19.85
25/12/23,01/01/24,S004,P0031,Electronics,South,117.56,15,Rainy,0,121.78,Winter,18.76
25/12/23,01/01/24,S004,P0159,Electronics,South,88.68,5,Sunny,0,87.36,Winter,28.97
25/12/23,01/01/24,S004,P0129,Furniture,South,121.64,10,Snowy,0,125.86,Winter,16.65
25/12/23,01/01/24,S004,P0116,Furniture,South,114.61,15,Snowy,1,114.01,Winter,24.85
25/12/23,01/01/24,S004,P0070,Electronics,South,156.21,15,Sunny,0,162.55,Winter,13.57
25/12/23,01/01/24,S004,P0171,Electronics,South,162.85,5,Snowy,1,161.98,Winter,19.16
25/12/23,01/01/24,S004,P0175,Electronics,South,124.35,0,Cloudy,0,128.25,Winter,20.34
25/12/23,01/01/24,S004,P0046,Clothing,South,133.52,15,Sunny,0,133.88,Winter,13.72
25/12/23,01/01/24,S004,P0067,Furniture,South,93.56,15,Snowy,0,91.06,Winter,20.03
25/12/23,01/01/24,S004,P0183,Electronics,South,70.14,15,Sunny,1,73.3,Winter,44.28
25/12/23,01/01/24,S004,P0166,Groceries,South,87.88,0,Rainy,0,86.99,Winter,23.79
25/12/23,01/01/24,S004,P0079,Furniture,South,106.91,5,Rainy,1,107.28,Winter,23.99
25/12/23,01/01/24,S004,P0187,Clothing,South,143.25,10,Rainy,0,149.97,Winter,15.15
25/12/23,01/01/24,S004,P0178,Clothing,South,116.4,5,Sunny,0,117.17,Winter,16.77
25/12/23,01/01/24,S004,P0057,Clothing,South,121.61,10,Cloudy,0,121.72,Winter,16.29
25/12/23,01/01/24,S004,P0153,Furniture,South,75.7,10,Cloudy,0,72.8,Winter,26.36
25/12/23,01/01/24,S004,P0083,Toys,South,114.91,10,Rainy,0,115.17,Winter,18.52
25/12/23,01/01/24,S004,P0069,Clothing,South,200.85,5,Cloudy,0,197.89,Winter,9.15
25/12/23,01/01/24,S004,P0125,Clothing,South,127.91,20,Sunny,0,129.17,Winter,15.16
25/12/23,01/01/24,S004,P0017,Toys,South,106.46,20,Sunny,0,109.77,Winter,18.19
25/12/23,01/01/24,S004,P0149,Furniture,South,138.31,5,Cloudy,0,141.92,Winter,15.31
25/12/23,01/01/24,S004,P0094,Groceries,South,158.33,20,Sunny,0,154.78,Winter,11.04
25/12/23,01/01/24,S004,P0066,Clothing,South,129.08,0,Sunny,0,124.29,Winter,13.79
25/12/23,01/01/24,S004,P0061,Clothing,South,177.91,0,Sunny,0,174.62,Winter,11.86
25/12/23,01/01/24,S004,P0085,Electronics,South,132.01,15,Cloudy,0,137.53,Winter,16.33
25/12/23,01/01/24,S004,P0068,Electronics,South,130.82,20,Rainy,0,124.78,Winter,20.07
25/12/23,01/01/24,S004,P0126,Clothing,South,180.79,0,Snowy,0,181.54,Winter,9.52
25/12/23,01/01/24,S004,P0133,Clothing,South,197.97,0,Sunny,0,191.9,Winter,10.42
25/12/23,01/01/24,S005,P0096,Toys,West,82.25,15,Rainy,1,83.39,Winter,30.15
25/12/23,01/01/24,S005,P0016,Clothing,West,97.0,15,Cloudy,1,93.99,Winter,25.21
25/12/23,01/01/24,S005,P0031,Electronics,West,118.61,15,Cloudy,1,115.57,Winter,27.92
25/12/23,01/01/24,S005,P0159,Electronics,West,86.77,10,Cloudy,0,85.35,Winter,27.89
25/12/23,01/01/24,S005,P0129,Furniture,West,115.9,15,Sunny,0,113.13,Winter,16.98
25/12/23,01/01/24,S005,P0116,Furniture,West,110.84,0,Snowy,0,111.1,Winter,19.53
25/12/23,01/01/24,S005,P0070,Electronics,West,157.7,20,Cloudy,0,164.45,Winter,13.36
25/12/23,01/01/24,S005,P0171,Electronics,West,159.77,5,Snowy,0,154.61,Winter,14.69
25/12/23,01/01/24,S005,P0175,Electronics,West,123.43,15,Snowy,0,125.44,Winter,20.74
25/12/23,01/01/24,S005,P0046,Clothing,West,140.57,20,Cloudy,0,143.99,Winter,14.2
25/12/23,01/01/24,S005,P0067,Furniture,West,87.96,10,Cloudy,0,86.75,Winter,24.08
25/12/23,01/01/24,S005,P0183,Electronics,West,72.65,15,Snowy,0,71.96,Winter,36.28
25/12/23,01/01/24,S005,P0166,Groceries,West,87.91,20,Snowy,0,83.94,Winter,23.58
25/12/23,01/01/24,S005,P0079,Furniture,West,104.81,0,Cloudy,0,105.11,Winter,18.03
25/12/23,01/01/24,S005,P0187,Clothing,West,150.45,15,Rainy,0,148.3,Winter,14.53
25/12/23,01/01/24,S005,P0178,Clothing,West,123.34,0,Rainy,0,120.21,Winter,16.16
25/12/23,01/01/24,S005,P0057,Clothing,West,128.22,10,Cloudy,0,127.42,Winter,15.35
25/12/23,01/01/24,S005,P0153,Furniture,West,76.88,0,Sunny,0,77.92,Winter,24.85
25/12/23,01/01/24,S005,P0083,Toys,West,106.06,0,Rainy,1,100.8,Winter,24.55
25/12/23,01/01/24,S005,P0069,Clothing,West,192.06,10,Sunny,0,197.29,Winter,9.6
25/12/23,01/01/24,S005,P0125,Clothing,West,127.66,5,Cloudy,1,124.12,Winter,19.21
25/12/23,01/01/24,S005,P0017,Toys,West,107.79,20,Sunny,0,107.95,Winter,17.24
25/12/23,01/01/24,S005,P0149,Furniture,West,130.95,15,Sunny,0,131.16,Winter,14.73
25/12/23,01/01/24,S005,P0094,Groceries,West,152.9,0,Sunny,0,146.9,Winter,11.89
25/12/23,01/01/24,S005,P0066,Clothing,West,128.6,20,Snowy,0,125.58,Winter,12.69
25/12/23,01/01/24,S005,P0061,Clothing,West,175.3,5,Snowy,0,172.15,Winter,11.29
25/12/23,01/01/24,S005,P0085,Electronics,West,131.31,0,Sunny,0,128.12,Winter,16.98
25/12/23,01/01/24,S005,P0068,Electronics,West,129.13,5,Rainy,0,135.06,Winter,18.47
25/12/23,01/01/24,S005,P0126,Clothing,West,193.0,5,Cloudy,0,186.97,Winter,10.37
25/12/23,01/01/24,S005,P0133,Clothing,West,187.22,0,Rainy,0,178.93,Winter,10.76
